Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
88,"The place of birth of Sizzo, Prince of Schwarzburg is",The place of birth of the spouse of Princess Alexandra Therese Marie of Anhalt is,"Sizzo, Prince of Schwarzburg",the spouse of Princess Alexandra Therese Marie of Anhalt, Rudolstadt,1.1925963008252438e-06,9.469634278502781e-06,0.00014630697842221707,2.6437497581355274e-05,8.106122550088912e-06,1.3029763067606837e-05,5.901308213651646e-06,3.756242585950531e-05,1.723621790006291e-05,2.5847852157312445e-05,6.805146404076368e-05,0.00012524578778538853,1.840055665525142e-05,1.746945781633258e-05,6.3111383497016504e-06,1.2705035260296427e-05,1.0548003047006205e-05,1.2385319678287487e-05,8.05768468126189e-06,9.412992767465767e-06,2.594764055174892e-06,1.2747067330565187e-06,2.86957197204174e-06,1.8714855514190276e-06,2.029531515290728e-06,5.21334959557862e-06,4.594282017933438e-06,1.1395597539376467e-05,2.2109179553808644e-05,2.7870230042026378e-05,9.240989697900659e-07,1.0611473726385157e-06,1.040977281263622e-06,1.6013534320791223e-07,7.9208308534362e-07,2.1248413304419955e-06,2.966572310469928e-06,1.2275398148631211e-05,3.0611072361352853e-06,3.689023969855043e-06,3.941214799851878e-06,6.377104909915943e-06,2.4901855795178562e-05,6.349204340949655e-05,0.00012886026524938643,5.0145747081842273e-05,4.821586117031984e-05,0.00013122921518515795,0.00010538621427258477,7.027824904071167e-05,0.00010734068200690672,0.00028302264399826527,0.0002682830090634525,0.0001520757214166224,0.00016077827604021877,0.00031870510429143906,0.0003533971612341702,0.0004890672280453146,0.0004927440895698965,0.000860604690387845,0.00031908621895127,0.0002948803885374218,0.00024104422482196242,0.0003959270834457129,0.00026629187050275505,0.0007943366072140634,0.00039602344622835517,0.00018851886852644384,0.0001835237053455785,0.00020486749417614192,0.00018389508477412164,0.0009445935720577836,0.0011456446954980493,0.0008324318332597613,0.0009433880331926048,0.013912429101765156,0.003206052118912339,0.006836913526058197,0.015249152667820454,0.0023274761624634266,2.6571131456876174e-05,0.0010305753676220775
89,The place of burial of Coretta Scott King is,The place of burial of the mother of Dexter Scott King is,Coretta Scott King,the mother of Dexter Scott King, Georgia,4.899733312413446e-07,1.3483556813298492e-06,5.9323069763195235e-06,6.836922693764791e-06,1.1371579603292048e-05,1.5078121577971615e-06,3.950435143451614e-07,7.883630814831122e-07,1.209570996252296e-06,2.6257512786287407e-07,2.0934538724759477e-07,3.0031778806005605e-06,2.0175680219836067e-06,7.208826900750864e-06,2.6291501853847876e-05,6.9597435867763124e-06,9.875746400211938e-06,4.122647806070745e-05,2.793020030367188e-05,0.00027852895436808467,0.00038618376129306853,5.541291102417745e-05,6.952317926334217e-05,6.676837801933289e-05,1.5758714653202333e-05,0.0004165805294178426,0.00019627503934316337,3.7313129723770544e-05,0.00012049380165990442,0.0002709062537178397,0.006796407513320446,0.0017455113120377064,0.0026467915158718824,0.008800270967185497,0.004170509986579418,0.0008628094219602644,0.00037841196171939373,4.216032903059386e-05,1.1490951692394447e-05,1.628800600883551e-05,5.5654036259511486e-06,1.2036024372719112e-06,6.194146351390373e-08,4.0828885516930313e-07,1.6350132625575498e-07,3.00254967555702e-08,7.07645568809312e-08,3.6165893391171267e-08,1.580098683007236e-07,5.492585586353016e-08,3.7278091724601836e-08,1.3852298863525903e-08,8.0067783514437e-09,2.6167317201952756e-08,3.820834137968632e-08,9.882326423849008e-08,4.7095591071411036e-07,5.243546183919534e-07,8.804489084468514e-07,2.273209020131617e-06,6.927453455318755e-07,2.410478600722854e-06,4.2579836190270726e-06,2.264853492306429e-06,2.3851318928791443e-06,2.2889048523211386e-06,2.466304295012378e-06,1.4784980066906428e-06,1.0594745845082798e-06,1.1987299330940004e-06,3.3800952223828062e-06,3.2410898711532354e-06,2.8302006285230163e-06,2.4970765934995143e-06,4.904331490251934e-06,0.00015707315469626337,2.3292672267416492e-05,3.387369724805467e-05,4.808182711713016e-05,2.29300439968938e-05,0.0016467231325805187,0.0013708022888749838
90,The country of citizenship of Pinedjem I is,The country of citizenship of the father of Psusennes I is,Pinedjem I,the father of Psusennes I, Ancient Egypt,2.2311400243779644e-05,8.174993126885965e-05,5.2458784921327606e-05,1.212394181493437e-05,8.446491119684651e-05,0.0009172640275210142,0.00039089450729079545,4.2410112655488774e-05,4.7553280637657735e-06,1.156714824901428e-05,5.211442839936353e-06,8.529975275450852e-06,3.6920257116435096e-05,7.513747550547123e-05,1.4612822269555181e-05,1.5550702983091469e-06,6.031214070389979e-06,9.729108114697738e-07,2.659558617779112e-07,1.3100010392008699e-06,5.881141760255559e-07,5.4038004293488484e-08,1.1376205293345265e-06,1.5939560853439616e-06,4.243595412845025e-06,8.542044270143379e-06,9.426925316802226e-06,5.430465080280555e-06,7.714733328612056e-06,7.549292604380753e-06,4.405834624776617e-05,9.333567504654638e-06,1.1130394341307692e-05,6.579174623766448e-06,6.019377542543225e-05,8.865221388987266e-06,1.4327360077004414e-05,6.48091227049008e-05,7.507063855882734e-05,1.896217327157501e-05,0.00010487446706974879,0.00017277506412938237,0.00010329953511245549,0.00010194572678301483,0.0008183534955605865,0.0014176799450069666,0.0028067713137716055,0.0034926137886941433,0.0037266758736222982,0.007286983076483011,0.0077596972696483135,0.0035159855615347624,0.004954885225743055,0.002250240184366703,0.0011040554381906986,0.0006811987259425223,0.0005604488542303443,0.0006591126439161599,0.00029135216027498245,0.0002897340164054185,0.0010781378950923681,0.0018994453130289912,0.0013438861351460218,0.0028359275311231613,0.0020532228518277407,0.0018251320580020547,0.0384366512298584,0.02898545190691948,0.04722713679075241,0.06555970758199692,0.02904602512717247,0.02758539654314518,0.040408939123153687,0.03705592453479767,0.03952277824282646,0.06992846727371216,0.08531957119703293,0.06313446164131165,0.07359562814235687,0.24837927520275116,0.0002371536975260824,0.1434268057346344
91,"The place of death of Humphrey Stafford, 1st Duke of Buckingham is",The place of death of the father of Humphrey Stafford is,"Humphrey Stafford, 1st Duke of Buckingham",the father of Humphrey Stafford, Northampton,3.4479598980396986e-05,8.159552635333966e-06,1.635174521652516e-05,5.1003986300202087e-05,1.3035160009167157e-05,3.3438047353229194e-07,1.9449784360858757e-07,1.7780541838874342e-07,2.063168409449645e-07,1.6449189388367813e-06,7.175532914516225e-07,1.064597108779708e-05,5.795428478450049e-06,1.1552889191079885e-05,0.00010012974962592125,2.9492504836525768e-05,0.0007493288721889257,0.0001429321273462847,7.341594937315676e-06,8.414454896410462e-06,1.5571396943414584e-05,1.3402353715719073e-06,1.0019905403169105e-06,6.783062417525798e-05,3.719989399542101e-05,2.8141712391516194e-05,3.811531496467069e-05,1.667814103711862e-05,9.764367860043421e-06,1.0459009899932425e-05,3.6421138247533236e-06,5.939712082181359e-06,1.9352997696842067e-05,1.2499826880230103e-06,1.5630746929673478e-05,2.5540562091919128e-06,3.5436519283393864e-06,1.794733907445334e-05,2.9489681310224114e-06,6.684933850920061e-06,3.0053674890950788e-06,3.483938542103715e-07,8.081037208285125e-07,1.9223123217670945e-06,6.751125738446717e-07,1.6834279392696772e-07,2.641046705775807e-07,5.214537850406487e-07,1.259049469126694e-07,3.892346356337839e-08,8.075920021610727e-08,5.2047976595304135e-08,5.50091385775886e-08,1.2651750758152502e-08,2.307346136376509e-08,1.1613823680534097e-08,1.6634318811270532e-08,1.2258423609523561e-08,1.0626906465915908e-08,5.5565156031889273e-08,5.4970893614836314e-08,1.998865961638785e-08,1.4655368030247473e-09,8.365343084903998e-09,1.0570633257600548e-08,3.335931353376509e-08,4.527562325051804e-08,4.1170178377569755e-08,6.592669876681612e-08,8.939474582803086e-08,1.6751309317442065e-07,2.7390069590182975e-07,1.657829216128448e-07,4.892218541385773e-08,1.0076092138433523e-07,2.4649924057484895e-07,1.3734991171077127e-06,7.025341233202198e-07,3.5114317142870277e-07,7.925341378722806e-06,7.790907693561167e-05,0.00028069238760508597
92,The country of citizenship of Luis Bayón Herrera is,The country of citizenship of the director of Cuidado con las imitaciones is,Luis Bayón Herrera,the director of Cuidado con las imitaciones, Spanish,2.0397428670548834e-06,2.527913920857827e-06,1.249476440534636e-06,7.181587534432765e-06,1.4118636499915738e-06,1.777750412657042e-06,1.7115640957854339e-06,8.659244485897943e-06,6.950038823561044e-06,2.2340914256346878e-06,3.5402708817855455e-06,8.097515546978684e-07,1.2934074220538605e-06,6.073890403968107e-07,1.6276187579933321e-06,4.799242674380366e-07,1.412077153872815e-06,1.2656362002871901e-07,2.96198209071008e-07,1.1554536740732146e-06,7.806035569046799e-07,1.950658770510927e-06,8.811563247945742e-07,1.7322340681857895e-06,1.5271548363671172e-06,2.1662397102772957e-06,6.810269042034633e-07,4.4436799839786545e-07,5.238472340352018e-07,5.743927431467455e-07,5.42638917977456e-06,4.2915962694678456e-06,5.47420995644643e-06,1.1303334758849815e-05,1.1755593732232228e-05,2.3127859094529413e-05,7.542925231973641e-06,0.00021260030916891992,7.373053813353181e-05,7.580465899081901e-05,0.00016011008119676262,7.819860911695287e-05,0.0004613571800291538,0.00047869174159131944,0.00030264645465649664,0.0006465369951911271,0.0005559808341786265,0.0002188687794841826,0.00010313299571862444,0.00010710937931435183,8.90615483513102e-05,0.00018838902178686112,0.00012513736146502197,0.0002627839567139745,0.0004253715160302818,0.0007562375976704061,0.002004450187087059,0.002985518192872405,0.003048939863219857,0.0004041859065182507,0.00018971299869008362,0.00025488686515018344,0.00031573776504956186,0.0003659734793473035,0.0003576359886210412,0.0004544989496935159,0.0010248871985822916,0.0003820039564743638,0.00028712008497677743,0.00024486525217071176,2.771282561297994e-05,2.7482876248541288e-05,1.4076948900765274e-05,0.00011423691466916353,5.152547237230465e-05,0.0002504965232219547,3.013152672792785e-05,2.8241796826478094e-05,9.252629388356581e-05,4.0022292523644865e-05,0.00243777921423316,0.0019686436280608177
93,The place of death of Martino Zaccaria is,The place of death of the father of Bartolomeo (or Bartolommeo) Zaccaria is,Martino Zaccaria,the father of Bartolomeo (or Bartolommeo) Zaccaria, Smyrna,2.889599102218199e-07,2.086521533328778e-07,1.131441536017519e-07,3.864151381094416e-07,2.4443266966045485e-07,4.003061633284233e-07,2.2473275294032646e-06,3.529444938976667e-06,6.030398253642488e-06,1.1190841178176925e-06,1.535414071440755e-06,3.4279084957233863e-06,9.110467544815037e-06,3.820552592515014e-06,1.924357320604031e-06,1.6626793808427465e-07,1.5077584976097569e-06,7.131117740755144e-07,1.7091443282879482e-07,1.2749711686410592e-07,1.4627234179442894e-07,3.8136283819767414e-07,5.33332240593154e-07,1.4811007531534415e-06,4.476849255752313e-07,1.3689001434613601e-06,1.3382161341723986e-05,2.0264042177586816e-06,1.9088274711975828e-06,3.159607786074048e-06,5.347633305063937e-07,2.1522156146147609e-07,8.950118512984773e-07,1.76017493913605e-07,1.0938469330312728e-07,1.8332899642814482e-08,1.618202816189296e-08,1.7907122895621796e-08,1.3099334061905665e-08,1.3577489355043326e-08,1.2174513841500811e-08,1.3578092428190303e-08,5.8671908220730984e-08,4.572993717033569e-08,7.464578999361038e-08,7.98949955083117e-08,5.753253518037127e-08,6.739274738265522e-08,1.768844413163606e-07,1.723797105057656e-08,1.3190681436014984e-08,4.8274696240468984e-08,4.086305693817849e-08,2.1966162222497587e-08,4.774560125042626e-08,9.120512345361931e-08,1.02008058888714e-07,1.602763717301059e-07,1.1359644247477263e-07,3.9671155604992236e-07,4.538296138889564e-07,4.016905279513594e-07,4.270609679224435e-07,2.0303608039284882e-07,5.94460800584784e-07,5.849419153491908e-07,5.385790586842631e-07,1.740315980214291e-07,1.8994557038354287e-08,3.131815731194365e-07,3.5151586530446366e-07,2.9098524123583047e-07,5.200002419769589e-07,3.3230281815122e-07,4.12511980130148e-07,5.106328444526298e-07,1.2419228596627363e-06,3.523822670103982e-06,1.896602589113172e-05,5.598293137154542e-05,3.7508854688894644e-07,2.039089622485335e-06
94,The country of citizenship of Frederick I of Denmark is,"The country of citizenship of the father of Dorothea of Denmark, Duchess of Mecklenburg is",Frederick I of Denmark,"the father of Dorothea of Denmark, Duchess of Mecklenburg", Norway,7.705411917413585e-07,4.97353425998881e-07,3.930248055894481e-07,2.1442912156999228e-07,1.7824459064286202e-06,1.4941892914066557e-06,1.3911460428062128e-06,8.452534530078992e-07,9.469873418765928e-08,2.3303330465296312e-07,8.465316909678222e-07,1.2763484846800566e-07,8.48288408406006e-08,2.3014191441461662e-08,4.501622896668778e-08,1.3564297773882572e-07,2.776833412099222e-07,1.4156119050312554e-06,5.674347107742506e-07,6.767278364350204e-07,1.07949415451003e-06,2.0237003184320201e-07,4.011780845303292e-07,4.945196110384131e-07,5.56374743609922e-07,6.530172527163813e-07,4.850330128647329e-07,4.428737554462714e-07,1.3188184766477207e-07,4.2626388108146784e-07,3.808326596299594e-07,3.5325442127032147e-07,2.3428698625593825e-07,1.0736069100403256e-07,3.81485193656772e-07,1.1934649819522747e-06,7.643684512004256e-07,4.999536713512498e-07,2.604278392936976e-07,1.7363232984735077e-07,1.48161078072917e-07,1.9348964030996285e-07,3.8453799788840115e-07,5.710675168302259e-07,6.776659802198992e-07,3.068398655159399e-07,4.798118311555299e-07,4.646787488127302e-07,3.121535883110482e-07,5.731282612941868e-07,4.0860325611902226e-07,4.0483431007487525e-07,3.2622966728013125e-07,4.724317932414124e-07,6.578271154467075e-07,8.512782187608536e-06,3.67379425370018e-06,1.9518031422194326e-06,2.904123903135769e-06,2.713374669838231e-06,2.174533847210114e-06,1.9906321995222243e-06,2.957870947284391e-06,1.2927956731800805e-06,1.953358150785789e-06,1.8420336118651903e-06,2.8112206109653926e-06,2.8249553452042164e-06,1.5599300695612328e-06,2.0767346597949654e-07,4.0861567640604335e-07,6.414298354684433e-07,1.5232153600663878e-06,3.4987743902092916e-07,3.460518769315968e-07,1.4635255638495437e-06,6.648082035098923e-06,8.70337044034386e-06,1.6448128008050844e-05,3.1553594453725964e-05,0.012989901006221771,0.004350526258349419
95,The date of birth of  Echigues is,The date of birth of the father of Gomes Echigues is,Echigues,the father of Gomes Echigues, 985,0.007886907085776329,0.0015313650947064161,0.0037423204630613327,0.002101135440170765,0.00113246391993016,0.0017210801597684622,0.002186844125390053,0.0005111940554343164,0.12561602890491486,0.010314020328223705,0.002668520901352167,3.9347843994619325e-05,2.3308105028263526e-06,9.528178452455904e-06,0.0007151299505494535,0.002240827539935708,0.001831666100770235,0.11928140372037888,0.023058651015162468,0.027100779116153717,0.024546703323721886,0.001498969504609704,0.001246733358129859,7.374915003310889e-05,0.0004956971388310194,0.032212331891059875,0.011981505900621414,0.5919706225395203,0.14524579048156738,0.9041897058486938,0.005924921482801437,0.04144012928009033,0.054887112230062485,0.2630082666873932,0.3914414644241333,0.31834089756011963,0.12080606818199158,0.04712464660406113,0.011761742644011974,0.5511434078216553,0.6271383166313171,0.4167811870574951,0.8979085087776184,0.9778196215629578,0.4801275432109833,0.4576742947101593,0.24797411262989044,0.0539357028901577,0.010655018500983715,0.0006322397966869175,0.06234384700655937,0.09200189262628555,0.6978889107704163,0.8110713362693787,0.41699185967445374,0.9237121939659119,0.7733271718025208,0.9507648944854736,0.22572579979896545,0.03609738498926163,0.8849945664405823,0.2871886193752289,0.8333179950714111,0.5566174387931824,0.3866395056247711,0.6835433840751648,0.6231550574302673,0.4977961480617523,0.5506038665771484,0.4445158541202545,0.7908443808555603,0.2540598213672638,0.9952560067176819,0.9965531826019287,0.8856980204582214,0.6785868406295776,0.7849900722503662,0.6800562143325806,0.08019731938838959,0.0003669315774459392,0.04792439565062523,0.10434214770793915
96,The inception of American Radio Relay League was in,The inception of the publisher of National Contest Journal was in,American Radio Relay League,the publisher of National Contest Journal, 1914,0.004544394090771675,0.0064381943084299564,0.002624861430376768,0.002342360559850931,0.36900776624679565,0.0020299197640269995,0.011659960262477398,0.00019496989261824638,0.28759127855300903,0.7301090955734253,0.5515533685684204,0.5967429876327515,0.008731583133339882,0.033269573003053665,0.11068981140851974,0.3078047037124634,0.0314994640648365,0.3042285442352295,5.738662002841011e-05,0.0028802035376429558,0.008129948750138283,0.21446168422698975,0.002469235099852085,0.0035254349932074547,0.0001892160071292892,0.0002707472303882241,0.0009974533459171653,0.0030348587315529585,0.000749176659155637,0.0021488203201442957,0.00026129974867217243,0.0024387475568801165,0.00025445359642617404,0.0003030556545127183,0.00014334371371660382,1.6228957974817604e-05,7.820445716788527e-06,0.00031437419238500297,4.896212340099737e-05,0.009932080283761024,0.015249023213982582,0.010511954315006733,4.8727190005593e-05,2.6425325359014096e-06,3.03693241221481e-06,6.313532026069879e-07,1.345294293741972e-07,5.408960532804485e-07,4.974374974153761e-07,2.3859445263951784e-07,4.137396274472849e-07,2.183360603424944e-09,1.6125065371852543e-07,3.907457823970617e-08,1.2040326957674097e-08,6.152864528985447e-08,1.7504239169241487e-09,2.4104545026659707e-09,6.111325490110175e-08,5.765456556616755e-09,6.732982227308781e-12,3.260849368302843e-10,3.376744023286804e-11,5.062802954647339e-10,8.554918995429261e-10,1.4552030414005657e-10,1.7745466554530687e-11,3.8192715656748533e-10,4.923575436244221e-10,2.978371438366878e-10,3.891896804830708e-10,4.010416443378517e-10,2.0168506864592928e-09,1.3949231103538295e-08,5.640869549239369e-09,1.784140408744861e-07,1.1969946145384824e-09,5.871525559086876e-07,2.402199015705264e-06,1.109299591917079e-05,0.6020827889442444,0.5647441148757935
97,The place of birth of Reinhold Schünzel is,The place of birth of the director of The Great Awakening is,Reinhold Schünzel,the director of The Great Awakening, Hamburg,1.1088020812621835e-07,2.1215333845248097e-07,1.1549868759175297e-06,1.2120067367504817e-06,2.828565129675553e-06,1.1479800150482333e-06,5.53889321963652e-07,2.4277863985844306e-07,2.4305020929205057e-07,5.22648200274034e-08,9.42765012723612e-08,6.133636532013043e-08,3.893845601510293e-08,1.7881465907976235e-07,7.827246406577615e-08,1.560591613269935e-06,5.474124009197112e-06,1.0276972943756846e-06,3.880941676470684e-06,2.666831051101326e-06,4.5307530172067345e-07,3.431286756949703e-07,6.028978418726183e-07,2.839705359747313e-07,1.670980935841726e-07,4.158138011689516e-08,1.5368352990208223e-07,4.08734450729753e-07,1.031174519994238e-06,1.18559330530843e-06,4.046996309625683e-06,2.6146724394493503e-06,4.434457423485583e-06,1.7182362626044778e-06,1.4202388456396875e-06,2.6210091164102778e-06,9.173364787784521e-07,1.7777048242351157e-06,9.95605319076276e-07,2.747333667230123e-07,9.568076819732596e-08,7.264387136274308e-08,7.858920980652329e-08,7.818255909342042e-08,1.0017509310955575e-07,1.1545738232143776e-07,1.0811427841872501e-07,3.4379283420094e-07,3.204134486622934e-07,3.1053230031830026e-07,3.664783321255527e-07,3.544205924299604e-07,4.849462129641324e-07,1.5106368778106116e-07,2.7818285275316157e-07,2.983310309900844e-07,5.45376622085314e-07,3.4913350077658833e-07,2.2900282203863753e-07,7.286473646672675e-07,7.01300336913846e-07,9.296238658862421e-07,9.469542305851064e-07,6.519015869344003e-07,1.329804604210949e-06,1.0267218613080331e-06,6.80250707318919e-07,1.0903039537879522e-06,1.4641084362665424e-06,1.4886503549860208e-06,1.4683365407108795e-05,7.804123015375808e-06,1.1111444109701551e-05,7.160133009165293e-06,1.0281719369231723e-05,9.977534318750259e-06,2.0837071588175604e-06,3.2636071409797296e-06,2.3124008293962106e-05,7.926384569145739e-05,0.00034202111419290304,0.10717079788446426
98,The place of birth of Hamilton MacFadden is,The place of birth of the director of Hold That Girl is,Hamilton MacFadden,the director of Hold That Girl, Boston,8.010468945940374e-07,2.083296567434445e-05,7.395893771899864e-05,7.74147774791345e-05,2.435807436995674e-05,1.6947184121818282e-05,1.3609499546873849e-05,1.2363227142486721e-05,9.05100841919193e-06,3.887804723490262e-06,2.0167608454357833e-06,3.312724629722652e-06,3.215793185518123e-06,3.4738868635031395e-06,2.6221086955047213e-06,8.644305466987134e-07,1.8215982890978921e-06,2.8877153113171516e-07,2.9316936434042873e-07,3.572003208773822e-07,1.305211725366462e-07,1.86417736358635e-07,9.917819170368602e-07,3.4296629110031063e-06,4.515517503023148e-06,4.198845999781042e-06,9.675700312072877e-07,1.2981727195437998e-06,2.249623321404215e-06,4.0585791794001125e-06,3.77797482542519e-06,3.0321650683617918e-06,9.211795259034261e-06,1.3047319953329861e-05,1.9560100554372184e-05,6.71658999635838e-05,1.6569218132644892e-05,3.554525756044313e-05,6.274021870922297e-05,1.3638577911478933e-05,1.0494384696357884e-05,9.680995390226599e-06,1.630441147426609e-05,1.2174386029073503e-05,1.1736794476746581e-05,1.0880984518735204e-05,4.076428012922406e-06,1.7557216779096052e-05,1.738512764859479e-05,1.0227697202935815e-05,1.3609971574624069e-05,5.317689556250116e-06,1.6215906725847162e-05,1.3497654435923323e-05,1.3014448086323682e-05,2.4280514026031597e-06,2.7980458980891854e-06,7.988663810465368e-07,1.2188920663902536e-06,1.4764516436116537e-06,1.5131606687646126e-06,3.4370443700026954e-06,3.9372335436382855e-07,4.2927152321681206e-07,2.3686588690452481e-07,2.944111088254431e-07,4.5659353986593487e-07,4.0951374558062525e-07,2.719052929478494e-07,2.3310090568884334e-07,1.857851543718425e-07,2.738444777605764e-07,3.5937978282163385e-07,2.1144285256013973e-07,2.31901225333786e-07,5.408127208283986e-07,5.141292831467581e-07,2.317960650088935e-07,5.194191317059449e-07,7.745292691652139e-07,0.0003059215669054538,0.005256148520857096
