Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
130,The place of death of Richard Pottier is,The place of death of the director of Barry is,Richard Pottier,the director of Barry, Le Plessis-Bouchard,7.462993835360976e-06,3.83210317522753e-06,9.826584346228628e-07,5.950320201009163e-07,1.8218611330667045e-07,2.5669447722975747e-07,1.1226977676415117e-06,6.733137070114026e-07,7.358705715887481e-07,1.1467892591099371e-06,1.322965090366779e-06,7.567266948171891e-06,7.485866149181675e-07,3.6658991575677646e-07,6.95746336987213e-07,7.037661816866603e-06,1.3578080142906401e-05,6.216065230546519e-05,0.0006575305014848709,0.0003889204526785761,5.143029193277471e-05,6.696687250951072e-06,5.080480605101911e-06,6.164307251310674e-07,1.8706653008848662e-06,4.99863244840526e-06,8.964309381553903e-05,0.00028627700521610677,0.00011099142284365371,7.877065399952698e-06,6.755067443009466e-05,0.0014975260710343719,9.318426600657403e-05,0.0002472366613801569
131,The place of birth of Yongle is,The place of birth of the spouse of Empress Xu is,Yongle,the spouse of Empress Xu, Nanjing,2.3389588932332117e-06,8.969547707238235e-06,9.413207408215385e-06,1.1216628990950994e-05,1.2361400877125561e-05,6.030039457982639e-06,0.0003727942530531436,0.0003277107316534966,0.0004013491852674633,3.6188092053635046e-05,3.393159931874834e-05,3.278732765465975e-05,5.9227710153209046e-05,3.831230060313828e-05,3.4373773814877495e-05,0.0003117245505563915,0.0007953716558404267,0.00011588046618271619,0.002455415204167366,0.0013968943385407329,0.0027411242481321096,0.0022407900542020798,0.00634557381272316,0.11257477104663849,0.1309092938899994,0.19259224832057953,0.09831144660711288,0.10281769931316376,0.07038650661706924,0.0538305789232254,0.024830924347043037,0.007972253486514091,0.001644269796088338,0.014469975605607033
132,The date of death of Ermengarde of Tours is,The date of death of the mother of Lothair II is,Ermengarde of Tours,the mother of Lothair II, 20 March 0851,0.0013959059724584222,0.048145897686481476,0.07340370118618011,0.008024364709854126,0.07716602832078934,0.901787519454956,0.012325667776167393,0.0015668707201257348,0.12192253768444061,0.32158634066581726,0.7181052565574646,0.3552567958831787,0.017624229192733765,0.00013608403969556093,0.005615939851850271,0.0050544156692922115,0.0218330230563879,0.010603825561702251,0.09014885872602463,0.23360785841941833,0.0659686028957367,0.007956043817102909,0.0013808398507535458,0.009708213619887829,0.0011289354879409075,0.0008147300104610622,0.0016934099840000272,0.0009176067542284727,0.0005429181619547307,0.0009207912371493876,0.0014687557704746723,0.7557418942451477,0.0020691973622888327,0.006791886407881975
133,The date of death of Yolande of Valois is,"The date of death of the mother of Philibert I, Duke of Savoy is",Yolande of Valois,"the mother of Philibert I, Duke of Savoy", 23 August 1478,0.00594435166567564,0.04989927262067795,0.2376168817281723,0.0017261529574170709,0.052032142877578735,0.6245476603507996,0.15483225882053375,0.00023547584714833647,0.13363032042980194,0.014906111173331738,0.04516644403338432,0.0014790399000048637,8.202465687645599e-05,4.728195563075133e-06,0.007064745761454105,0.0026265347842127085,0.7070276737213135,0.4499323070049286,0.8244300484657288,0.46870341897010803,0.1910771131515503,0.2819438576698303,0.3587656021118164,0.08390501141548157,0.004570110235363245,0.003949848003685474,0.002358661498874426,6.6648999563767575e-06,0.02295522391796112,0.013124524615705013,0.0010625867871567607,0.934710681438446,0.001638780697248876,0.06457621604204178
134,The child of Malena Ernman is,The child of the performer of La voix is,Malena Ernman,the performer of La voix, Greta Thunberg,0.0010384628549218178,0.00013882988423574716,0.00014696850848849863,1.0415923497930635e-05,0.0005648251390084624,0.00018088312936015427,0.0006363429711200297,5.5835942475823686e-05,1.9969909317296697e-06,1.6338117347913794e-05,2.2390181584341917e-06,1.5941688616294414e-05,8.525298471795395e-05,2.8404285785654793e-06,9.541376130073331e-06,1.7775618061932619e-06,3.7637637433363125e-05,3.384921910765115e-06,3.479050792520866e-05,7.203302084235474e-05,2.934914482466411e-05,1.4965688933443744e-05,0.00011230141535634175,0.0003819098637904972,0.0005784722743555903,0.006918272003531456,0.008387630805373192,0.0013298207195475698,0.03934098407626152,0.009518900886178017,0.016122203320264816,0.010382275097072124,0.00015848188195377588,0.010245288722217083
135,The place of birth of Carlos F. Borcosque is,The place of birth of the director of El Calavera is,Carlos F. Borcosque,the director of El Calavera, Valparaíso,3.1211951068144117e-07,2.562564304753323e-06,3.0449142286670394e-05,6.134634077170631e-06,4.0011488522395666e-07,1.0882480410145945e-06,6.292596026469255e-07,5.0968496907444205e-06,2.465083298375248e-06,1.2365052270979504e-06,4.443316754532134e-07,5.191776608626242e-07,3.962421942560468e-06,6.30603381068795e-06,9.019355275086127e-06,6.477429906226462e-06,1.854896936492878e-06,6.074234534025891e-06,3.060973085666774e-06,6.051194759493228e-06,5.037744631408714e-05,6.345933798002079e-05,6.95282724336721e-05,0.0002624213811941445,0.0004597921797540039,0.0018836227245628834,0.004947562236338854,0.006008016411215067,0.006473083980381489,0.00722039258107543,0.0290190689265728,0.05066392198204994,0.0004270402423571795,0.005812336690723896
136,The country of citizenship of Anawrahta is,The country of citizenship of the spouse of Agga Mahethi of Pagan is,Anawrahta,the spouse of Agga Mahethi of Pagan, Burma,9.629003443478723e-07,1.6827470972202718e-06,9.973358601200744e-07,9.793556188242292e-08,9.222201668990238e-08,1.8977213755988487e-07,1.7773777472029906e-06,4.0410159840575943e-07,5.8948543824044464e-08,1.0511364223475539e-07,4.2199519612040604e-07,1.706583674376816e-07,1.725634177773827e-07,7.948440838845272e-08,4.375384037302865e-07,3.5983728707833507e-07,2.4003215912671294e-06,6.129941994004184e-07,7.078754720168945e-07,3.107364250354294e-07,4.447948072083818e-07,1.5724981494713575e-06,8.639652151032351e-06,2.0230134396115318e-05,0.052222151309251785,0.13071712851524353,0.11258121579885483,0.1895873099565506,0.020209351554512978,0.039496853947639465,0.0292766485363245,0.008329441770911217,0.0023803492076694965,0.03774775564670563
137,The date of death of Miklós Rózsa is,The date of death of the composer of Ben-Hur is,Miklós Rózsa,the composer of Ben-Hur, 27 July 1995,0.010998413898050785,0.001247377134859562,0.010805386118590832,3.619737253757194e-05,0.0018006477039307356,0.013879208825528622,0.04020140320062637,0.2636728882789612,0.795825719833374,0.5459808111190796,0.8003920912742615,0.0462535060942173,0.002051579300314188,0.00015417278336826712,0.0176161490380764,0.08173766732215881,0.3419324457645416,0.1606665998697281,0.7097100615501404,0.37807682156562805,0.04841191694140434,0.11603399366140366,0.017992299050092697,0.011390875093638897,0.004178677219897509,0.0007940772920846939,0.0014587787445634604,3.4911724924313603e-06,0.01228181179612875,0.00018958341388497502,0.00014668844232801348,0.6272229552268982,0.033930860459804535,0.07361987978219986
138,The place of birth of Muhammad bin Saud is,The place of birth of the father of Imam Abdul Aziz bin Muhammad is,Muhammad bin Saud,the father of Imam Abdul Aziz bin Muhammad, Diriyah,9.972955012926832e-06,3.0157573291944573e-06,4.86576254843385e-07,3.315785079394118e-06,1.9447873000899563e-06,8.113366902762209e-07,2.3506370325776516e-06,3.118712356808828e-06,2.573133599526045e-07,3.3712512959027663e-07,5.611499886981619e-08,6.260745522013167e-07,1.3630858575197635e-07,1.9700718212334323e-07,6.572803386006854e-07,1.927941184476367e-06,8.70356359428115e-07,7.374259780590364e-07,2.549398914197809e-07,4.36278753568331e-07,4.1412550899622147e-07,1.7746835112575354e-07,3.321466408578999e-07,2.2866049675940303e-07,6.19880847807508e-06,2.9936245482531376e-06,4.746373633679468e-06,6.154379207146121e-06,2.926363595179282e-05,1.7967831809073687e-05,8.133698429446667e-05,5.4797332268208265e-05,8.124456508085132e-05,0.00016942521324381232
139,The place of death of Albert Capellani is,The place of death of the director of Camille is,Albert Capellani,the director of Camille, Paris,1.1806875590991694e-05,1.6881414921954274e-05,3.981291229138151e-06,1.802148744900478e-06,4.3750560507760383e-07,4.76838204122032e-06,1.3868336282030214e-05,1.372211681882618e-05,3.048573125852272e-05,0.00012192116992082447,7.1647114054940175e-06,3.581734517865698e-06,7.404722168757871e-07,1.6876730342119117e-06,2.5460144570388366e-06,5.860365348553387e-08,1.7036009580806422e-07,1.0697001471271506e-06,3.09008578369685e-06,1.000731936073862e-05,2.9985521905473433e-06,1.738927011274427e-07,3.592482187286805e-07,2.5062291797439684e-08,1.0214580470346846e-07,2.4286444499921345e-07,4.509559403231833e-06,5.7320453379361425e-06,1.3199871318647638e-05,4.6193799789762124e-05,0.000107365965959616,0.0008568143821321428,0.006203105207532644,0.001423026085831225
140,The date of death of Vsevolod Meyerhold is,The date of death of the director of The Picture of Dorian Grey is,Vsevolod Meyerhold,the director of The Picture of Dorian Grey, 2 February 1940,0.004473449662327766,0.044367000460624695,0.08205495774745941,0.003001721343025565,0.005519774276763201,0.5688473582267761,0.029497161507606506,0.15202696621418,0.9080696702003479,0.34565258026123047,0.8591929078102112,0.13624493777751923,0.006022921297699213,0.00101176998578012,0.00306906970217824,0.22393539547920227,0.38991057872772217,0.41643697023391724,0.9384546875953674,0.9070758819580078,0.5360474586486816,0.5087169408798218,0.1331181824207306,0.01565275341272354,0.00835916493088007,0.0015953805996105075,0.0014852340100333095,7.844045467209071e-05,0.0014924781862646341,0.0015771936159580946,0.00025738129625096917,0.9926161766052246,0.09701504558324814,0.08786015957593918
141,The place of birth of Nathan Juran is,The place of birth of the director of Highway Dragnet is,Nathan Juran,the director of Highway Dragnet, Gura Humorului,0.0008113510557450354,0.00014055470819585025,0.00067235401365906,9.237030099029653e-06,2.4091734303510748e-05,1.9870776668540202e-05,3.8117494113976136e-05,4.7290726797655225e-05,0.0003260568773839623,0.0004059881321154535,6.0679580201394856e-05,0.00040661910315975547,5.545186468225438e-06,0.00010907580144703388,0.0012898187851533294,0.00016561731172259897,5.237981895334087e-06,3.8486487028421834e-05,5.02187594975112e-06,6.651663170487154e-06,2.08500732696848e-05,1.97805402422091e-05,0.00043873864342458546,0.0001143478584708646,0.0006853051017969847,0.0003903226461261511,0.00032953720074146986,0.001165985595434904,0.00023922308173496276,0.00027760135708376765,0.0023967078886926174,0.0007342254393734038,0.002137408358976245,0.0008403488318435848
142,The place of birth of Vlad Yudin is,The place of birth of the director of Jeremy Scott: The People's Designer is,Vlad Yudin,the director of Jeremy Scott: The People's Designer, Russian,7.033608198980801e-06,2.9911975616414566e-06,1.9067385892412858e-06,2.458356902934611e-06,5.940999471931718e-06,1.6280720274153282e-06,2.21407062781509e-05,5.2603678341256455e-05,2.2215748685994186e-05,2.6163845177507028e-05,2.4514727556379512e-05,6.18955964455381e-05,4.5198004954727367e-05,6.986200605751947e-05,0.0006234328029677272,0.00010082702647196129,9.285203122999519e-05,0.001435217447578907,0.003035495989024639,0.026000911369919777,0.012920977547764778,0.03833058103919029,0.032485317438840866,0.027717236429452896,0.22069264948368073,0.105413518846035,0.08480360358953476,0.068111352622509,0.11983994394540787,0.03298729285597801,0.03218257799744606,0.006591304671019316,9.156965461443178e-06,0.0007773159304633737
143,"The place of burial of Henry Nevill, 2nd Earl of Abergavenny is","The place of burial of the father of William Nevill, 4th Earl of Abergavenny is","Henry Nevill, 2nd Earl of Abergavenny","the father of William Nevill, 4th Earl of Abergavenny", East Grinstead,2.3683443941990845e-05,3.491685492917895e-05,1.9421300748945214e-05,1.2625254385056905e-05,4.290886499802582e-05,2.358500387344975e-05,6.893190584378317e-05,1.6045738448156044e-05,1.503974431216193e-06,2.785758169920882e-06,5.372418172555626e-07,2.6787286060425686e-06,8.413727300649043e-06,1.3676750313607045e-05,2.1437659597722813e-05,8.482987141178455e-06,2.5772895241971128e-05,3.159622065140866e-05,4.326989073888399e-05,0.0001433355937479064,0.00010493881563888863,0.00015537982108071446,0.0002063973224721849,0.00036270314012654126,0.00011896478099515662,0.0005859832162968814,0.00022737907420378178,0.0003231388982385397,0.0005011431057937443,0.000566946342587471,0.00043873777030967176,6.312075856840238e-05,4.307701965444721e-05,9.054872498381883e-05
144,The employer of Jacques Rivette is,The employer of the director of Around a Small Mountain is,Jacques Rivette,the director of Around a Small Mountain, Cahiers du cinéma,1.7839727206592215e-06,1.0009096513385884e-05,3.444693447818281e-06,5.641696589009371e-06,1.741087999107549e-06,2.6710656584327808e-06,2.624071157697472e-06,3.0257393746069283e-07,1.855494815572456e-07,2.2789731701777782e-07,2.969999854940397e-07,4.721856896594545e-07,1.3936463574282243e-06,3.6266766301196185e-07,1.1789571630060891e-07,1.0199724442827574e-07,6.764708473383507e-07,1.1244660527154338e-06,7.562482551293215e-08,2.3175422469989826e-08,1.8861817352444632e-07,1.1198955007785116e-07,6.924861395418702e-07,9.328703640676395e-07,1.2298465890125954e-06,1.0176181604037993e-06,8.014947070478229e-07,6.004722195029899e-07,2.5063675934688945e-07,4.0867419670576055e-07,8.305601113534067e-07,2.121669695043238e-06,8.157871343428269e-05,1.6738598787924275e-05
145,The country of citizenship of Victor Sjöström is,The country of citizenship of the director of The Tower of Lies is,Victor Sjöström,the director of The Tower of Lies, Swedish,5.867526851943694e-06,1.4919371096766554e-05,1.235849140357459e-06,8.368990165763535e-06,1.0549621265454334e-06,2.7973268515779637e-05,5.0872808969870675e-06,5.566686809288512e-07,4.856080977333477e-07,2.640541879372904e-06,3.7951249964862654e-07,4.182036718702875e-06,2.495326725693303e-06,3.2891232422116445e-06,7.040624950604979e-06,5.032694025430828e-05,0.0005917315138503909,0.020216578617691994,0.049802716821432114,0.07918071001768112,0.06871155649423599,0.25156447291374207,0.03526075929403305,0.03336542844772339,0.13283127546310425,0.09528206288814545,0.008572065271437168,0.005214673466980457,0.0035892173182219267,0.025837739929556847,0.002465434605255723,0.001030815881676972,8.963676009443589e-06,0.0008494684007018805
146,The country of citizenship of Billy Murray is,"The country of citizenship of the performer of Daddy, Come Home is",Billy Murray,"the performer of Daddy, Come Home", United States,9.958511509466916e-05,0.00025423039915040135,0.0002517980756238103,0.0002147968771168962,2.9294888008735143e-05,1.8912409359472804e-05,8.71173688210547e-06,7.346951315412298e-05,0.0001469668059144169,0.0014507886953651905,0.0005932890926487744,0.0005829171859659255,0.000783868134021759,0.0064627546817064285,0.012221664190292358,0.049841638654470444,0.19400398433208466,0.44949987530708313,0.4066595137119293,0.36633625626564026,0.5262122750282288,0.6792809367179871,0.7300723791122437,0.597288191318512,0.8089653849601746,0.42352190613746643,0.6967335939407349,0.7405731081962585,0.7864992022514343,0.9117920398712158,0.5889472961425781,0.1958191841840744,0.08307276666164398,0.25814592838287354
147,The place of death of Wolfgang Schleif is,The place of death of the director of Holiday in Tyrol is,Wolfgang Schleif,the director of Holiday in Tyrol, Berlin,2.6256632281729253e-06,6.81188839735114e-06,2.2067965801397804e-06,3.169035664996045e-07,1.6343802826668252e-06,2.0481159026530804e-06,5.001121280656662e-06,1.3716926332563162e-06,2.1077880774100777e-06,5.117955424793763e-06,7.255138712025655e-07,5.888030614187301e-07,4.9121927077067085e-06,1.3044100342085585e-06,6.818199835834093e-07,6.925466209395381e-07,1.0535463701444314e-07,7.169587661337573e-07,1.913513642648468e-06,1.4150867855278193e-06,2.015847826442041e-07,1.1829413324448979e-06,9.033072387865104e-07,6.43515889464652e-08,4.587946733636272e-08,8.353831759677632e-08,1.0821289606610662e-06,9.779665788300917e-07,3.709314114530571e-06,1.1784181879193056e-05,8.437865290034097e-06,0.0006633232114836574,8.40698976389831e-06,0.00018569710664451122
148,The date of birth of Charles Bretagne Marie de La Trémoille is,The date of birth of the father of Louis Charles de La Trémoille is,Charles Bretagne Marie de La Trémoille,the father of Louis Charles de La Trémoille, 24 March 1764,0.012779849581420422,0.008353806100785732,0.021694568917155266,9.637283073971048e-05,0.0004224525182507932,0.5660383105278015,0.041217561811208725,0.02050880528986454,0.5023312568664551,0.07671935856342316,0.904639482498169,0.9543549418449402,0.13118210434913635,0.006717541255056858,0.11219999194145203,0.03571159765124321,0.2746810019016266,0.28456154465675354,0.9280507564544678,0.7761804461479187,0.5278317928314209,0.4275708496570587,0.054198432713747025,0.08032269775867462,0.06026371568441391,0.019083065912127495,0.0432560108602047,0.02002977579832077,0.21969230473041534,0.29337796568870544,0.13618654012680054,0.9993599057197571,0.0019011427648365498,0.03234843537211418
149,The place of birth of Sturla Gunnarsson is,The place of birth of the director of Beowulf & Grendel is,Sturla Gunnarsson,the director of Beowulf & Grendel, Reykjavík,9.739507049744134e-07,7.063579232635675e-07,2.8708569743685075e-08,5.433166734292172e-07,3.8318503357004374e-06,1.516167503723409e-05,8.027534931898117e-06,3.142323066640529e-06,5.439149504127272e-07,5.102115778754523e-07,1.637789281971891e-08,1.1064429372709128e-07,9.824182711781759e-08,1.2948314065397426e-07,3.065260614221188e-07,4.3638368651954806e-07,1.8329434681163548e-07,9.140298402599001e-07,5.497338406712515e-06,0.00010628327436279505,0.0013126757694408298,0.000152024018461816,0.00036153983091935515,0.004551378078758717,0.10822106897830963,0.2774260342121124,0.8649598360061646,0.9651715159416199,0.9247849583625793,0.6319206953048706,0.6776818633079529,0.36304062604904175,0.00452564749866724,0.18280285596847534
